Fol_2018-05-09.12_15_07.1_4.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
303      2.42215 -35.14704 -41.79892 -12.30156  -0.84580  -5.08664     (-0.846,-31.149) (-13.147,-37.800) (-1.576,-4.241) 9.25756  15.4694  13.9845  13.4489  
304      2.41752 -35.10541 -41.78887 -12.33998  -0.85123  -5.07953     (-0.851,-31.122) (-13.191,-37.805) (-1.566,-4.228) 9.29992  15.499  14.0432  13.5004  
305      2.41289 -35.06377 -41.77882 -12.37840  -0.85665  -5.07242     (-0.857,-31.095) (-13.235,-37.810) (-1.556,-4.216) 9.3424  15.5287  14.102  13.5519  
306      2.40827 -35.02213 -41.76876 -12.41682  -0.86208  -5.06531     (-0.862,-31.068) (-13.279,-37.814) (-1.546,-4.203) 9.38501  15.5586  14.161  13.6035  
307      2.40364 -34.98049 -41.75871 -12.45523  -0.86751  -5.05820     (-0.868,-31.041) (-13.323,-37.819) (-1.536,-4.191) 9.42774  15.5886  14.2203  13.6551  
308      2.39901 -34.93886 -41.74866 -12.49365  -0.87293  -5.05109     (-0.873,-31.014) (-13.367,-37.824) (-1.526,-4.178) 9.47059  15.6189  14.2796  13.7067  
309      2.39439 -34.89722 -41.73860 -12.53207  -0.87836  -5.04398     (-0.878,-30.987) (-13.410,-37.828) (-1.516,-4.166) 9.51356  15.6493  14.3392  13.7583  
310      2.38976 -34.85558 -41.72855 -12.57049  -0.88379  -5.03687     (-0.884,-30.960) (-13.454,-37.833) (-1.506,-4.153) 9.55664  15.6799  14.3989  13.81  
311      2.38513 -34.81394 -41.71850 -12.60891  -0.88921  -5.02976     (-0.889,-30.933) (-13.498,-37.837) (-1.496,-4.141) 9.59984  15.7107  14.4589  13.8617  
312      2.38050 -34.77230 -41.70844 -12.64733  -0.89464  -5.02265     (-0.895,-30.906) (-13.542,-37.842) (-1.486,-4.128) 9.64315  15.7417  14.5189  13.9134  
313      2.37588 -34.73067 -41.69839 -12.68575  -0.90007  -5.01554     (-0.900,-30.879) (-13.586,-37.847) (-1.476,-4.115) 9.68658  15.7728  14.5792  13.9651  
314      2.37125 -34.68903 -41.68833 -12.72417  -0.90549  -5.00843     (-0.905,-30.852) (-13.630,-37.851) (-1.466,-4.103) 9.73011  15.8041  14.6396  14.0168  
315      2.36662 -34.64739 -41.67828 -12.76258  -0.91092  -5.00132     (-0.911,-30.825) (-13.674,-37.856) (-1.456,-4.090) 9.77375  15.8356  14.7001  14.0686  
316      2.36199 -34.60575 -41.66823 -12.80100  -0.91635  -4.99420     (-0.916,-30.798) (-13.717,-37.861) (-1.446,-4.078) 9.8175  15.8672  14.7609  14.1204  
317      2.35737 -34.56412 -41.65817 -12.83942  -0.92177  -4.98709     (-0.922,-30.771) (-13.761,-37.865) (-1.436,-4.065) 9.86136  15.899  14.8218  14.1722  
318      2.35274 -34.52248 -41.64812 -12.87784  -0.92720  -4.97998     (-0.927,-30.744) (-13.805,-37.870) (-1.426,-4.053) 9.90532  15.931  14.8828  14.224  
319      2.34811 -34.48084 -41.63807 -12.91626  -0.93263  -4.97287     (-0.933,-30.717) (-13.849,-37.874) (-1.415,-4.040) 9.94938  15.9632  14.944  14.2758  
320      2.34349 -34.43920 -41.62801 -12.95468  -0.93805  -4.96576     (-0.938,-30.690) (-13.893,-37.879) (-1.405,-4.028) 9.99355  15.9955  15.0053  14.3277  
321      2.33886 -34.39757 -41.61796 -12.99310  -0.94348  -4.95865     (-0.943,-30.663) (-13.937,-37.884) (-1.395,-4.015) 10.0378  16.028  15.0668  14.3795  
322      2.33423 -34.35593 -41.60790 -13.03151  -0.94890  -4.95154     (-0.949,-30.636) (-13.980,-37.888) (-1.385,-4.003) 10.0822  16.0606  15.1285  14.4314  
323      2.32960 -34.31429 -41.59785 -13.06993  -0.95433  -4.94443     (-0.954,-30.609) (-14.024,-37.893) (-1.375,-3.990) 10.1266  16.0934  15.1903  14.4833  
324      2.32498 -34.27265 -41.58780 -13.10835  -0.95976  -4.93732     (-0.960,-30.582) (-14.068,-37.898) (-1.365,-3.978) 10.1712  16.1264  15.2522  14.5353  
325      2.32035 -34.23102 -41.57774 -13.14677  -0.96518  -4.93021     (-0.965,-30.556) (-14.112,-37.902) (-1.355,-3.965) 10.2159  16.1596  15.3143  14.5872  
326      2.31572 -34.18938 -41.56769 -13.18519  -0.97061  -4.92310     (-0.971,-30.529) (-14.156,-37.907) (-1.345,-3.952) 10.2606  16.1929  15.3765  14.6392  
327      2.31109 -34.14774 -41.55764 -13.22361  -0.97604  -4.91599     (-0.976,-30.502) (-14.200,-37.911) (-1.335,-3.940) 10.3054  16.2263  15.4389  14.6912  
328      2.30647 -34.10610 -41.54758 -13.26203  -0.98146  -4.90888     (-0.981,-30.475) (-14.243,-37.916) (-1.325,-3.927) 10.3504  16.2599  15.5014  14.7432  
329      2.30184 -34.06447 -41.53753 -13.30045  -0.98689  -4.90177     (-0.987,-30.448) (-14.287,-37.921) (-1.315,-3.915) 10.3954  16.2937  15.564  14.7952  
330      2.29721 -34.02283 -41.52747 -13.33886  -0.99232  -4.89466     (-0.992,-30.421) (-14.331,-37.925) (-1.305,-3.902) 10.4405  16.3276  15.6268  14.8472  
331      2.29259 -33.98119 -41.51742 -13.37728  -0.99774  -4.88755     (-0.998,-30.394) (-14.375,-37.930) (-1.295,-3.890) 10.4857  16.3617  15.6897  14.8992  
332      2.28796 -33.93955 -41.50737 -13.41570  -1.00317  -4.88044     (-1.003,-30.367) (-14.419,-37.935) (-1.285,-3.877) 10.531  16.396  15.7527  14.9513  
333      2.28333 -33.89792 -41.49731 -13.45412  -1.00860  -4.87333     (-1.009,-30.340) (-14.463,-37.939) (-1.275,-3.865) 10.5764  16.4304  15.8159  15.0034  
334      2.27870 -33.85628 -41.48726 -13.49254  -1.01402  -4.86622     (-1.014,-30.313) (-14.507,-37.944) (-1.265,-3.852) 10.6218  16.4649  15.8792  15.0555  
335      2.27408 -33.81464 -41.47721 -13.53096  -1.01945  -4.85910     (-1.019,-30.286) (-14.550,-37.949) (-1.255,-3.840) 10.6674  16.4996  15.9426  15.1076  
336      2.26945 -33.77300 -41.46715 -13.56938  -1.02488  -4.85199     (-1.025,-30.259) (-14.594,-37.953) (-1.245,-3.827) 10.713  16.5345  16.0061  15.1597  
337      2.26482 -33.73136 -41.45710 -13.60780  -1.03030  -4.84488     (-1.030,-30.232) (-14.638,-37.958) (-1.235,-3.815) 10.7587  16.5695  16.0698  15.2119  
338      2.26020 -33.68973 -41.44704 -13.64621  -1.03573  -4.83777     (-1.036,-30.205) (-14.682,-37.962) (-1.224,-3.802) 10.8045  16.6046  16.1336  15.2641  
339      2.25557 -33.64809 -41.43699 -13.68463  -1.04115  -4.83066     (-1.041,-30.178) (-14.726,-37.967) (-1.214,-3.790) 10.8503  16.6399  16.1975  15.3162  
340      2.25094 -33.60645 -41.42694 -13.72305  -1.04658  -4.82355     (-1.047,-30.151) (-14.770,-37.972) (-1.204,-3.777) 10.8963  16.6754  16.2615  15.3684  
341      2.24631 -33.56481 -41.41688 -13.76147  -1.05201  -4.81644     (-1.052,-30.124) (-14.813,-37.976) (-1.194,-3.764) 10.9423  16.711  16.3256  15.4206  
342      2.24169 -33.52318 -41.40683 -13.79989  -1.05743  -4.80933     (-1.057,-30.097) (-14.857,-37.981) (-1.184,-3.752) 10.9884  16.7467  16.3899  15.4729  
343      2.23706 -33.48154 -41.39678 -13.83831  -1.06286  -4.80222     (-1.063,-30.070) (-14.901,-37.986) (-1.174,-3.739) 11.0346  16.7826  16.4543  15.5251  
344      2.23243 -33.43990 -41.38672 -13.87673  -1.06829  -4.79511     (-1.068,-30.043) (-14.945,-37.990) (-1.164,-3.727) 11.0808  16.8186  16.5187  15.5773  
345      2.22780 -33.39826 -41.37667 -13.91514  -1.07371  -4.78800     (-1.074,-30.016) (-14.989,-37.995) (-1.154,-3.714) 11.1271  16.8548  16.5833  15.6296  
346      2.22318 -33.35663 -41.36661 -13.95356  -1.07914  -4.78089     (-1.079,-29.989) (-15.033,-37.999) (-1.144,-3.702) 11.1735  16.8911  16.648  15.6819  
347      2.21855 -33.31499 -41.35656 -13.99198  -1.08457  -4.77378     (-1.085,-29.962) (-15.077,-38.004) (-1.134,-3.689) 11.22  16.9276  16.7129  15.7342  
348      2.21392 -33.27335 -41.34651 -14.03040  -1.08999  -4.76667     (-1.090,-29.935) (-15.120,-38.009) (-1.124,-3.677) 11.2665  16.9642  16.7778  15.7865  
349      2.20930 -33.23171 -41.33645 -14.06882  -1.09542  -4.75956     (-1.095,-29.909) (-15.164,-38.013) (-1.114,-3.664) 11.3131  17.0009  16.8428  15.8388  
350      2.20467 -33.19008 -41.32640 -14.10724  -1.10085  -4.75245     (-1.101,-29.882) (-15.208,-38.018) (-1.104,-3.652) 11.3598  17.0378  16.9079  15.8912  
351      2.20004 -33.14844 -41.31635 -14.14566  -1.10627  -4.74534     (-1.106,-29.855) (-15.252,-38.023) (-1.094,-3.639) 11.4066  17.0748  16.9732  15.9435  
352      2.19541 -33.10680 -41.30629 -14.18408  -1.11170  -4.73823     (-1.112,-29.828) (-15.296,-38.027) (-1.084,-3.627) 11.4534  17.1119  17.0385  15.9959  
353      2.19079 -33.06516 -41.29624 -14.22249  -1.11713  -4.73112     (-1.117,-29.801) (-15.340,-38.032) (-1.074,-3.614) 11.5003  17.1492  17.104  16.0483  
354      2.18616 -33.02353 -41.28618 -14.26091  -1.12255  -4.72400     (-1.123,-29.774) (-15.383,-38.036) (-1.064,-3.601) 11.5472  17.1866  17.1695  16.1007  
355      2.18153 -32.98189 -41.27613 -14.29933  -1.12798  -4.71689     (-1.128,-29.747) (-15.427,-38.041) (-1.054,-3.589) 11.5942  17.2242  17.2352  16.1531  
356      2.17690 -32.94025 -41.26608 -14.33775  -1.13340  -4.70978     (-1.133,-29.720) (-15.471,-38.046) (-1.043,-3.576) 11.6413  17.2618  17.3009  16.2055  
357      2.17228 -32.89861 -41.25602 -14.37617  -1.13883  -4.70267     (-1.139,-29.693) (-15.515,-38.050) (-1.033,-3.564) 11.6884  17.2996  17.3668  16.2579  
358      2.16765 -32.85697 -41.24597 -14.41459  -1.14426  -4.69556     (-1.144,-29.666) (-15.559,-38.055) (-1.023,-3.551) 11.7356  17.3376  17.4327  16.3104  
359      2.16302 -32.81534 -41.23592 -14.45301  -1.14968  -4.68845     (-1.150,-29.639) (-15.603,-38.060) (-1.013,-3.539) 11.7829  17.3757  17.4987  16.3628  
360      2.15840 -32.77370 -41.22586 -14.49142  -1.15511  -4.68134     (-1.155,-29.612) (-15.647,-38.064) (-1.003,-3.526) 11.8302  17.4139  17.5648  16.4153  
361      2.15377 -32.73206 -41.21581 -14.52984  -1.16054  -4.67423     (-1.161,-29.585) (-15.690,-38.069) (-0.993,-3.514) 11.8776  17.4522  17.6311  16.4678  
362      2.14914 -32.69042 -41.20576 -14.56826  -1.16596  -4.66712     (-1.166,-29.558) (-15.734,-38.073) (-0.983,-3.501) 11.925  17.4906  17.6974  16.5203  
363      2.14451 -32.64879 -41.19570 -14.60668  -1.17139  -4.66001     (-1.171,-29.531) (-15.778,-38.078) (-0.973,-3.489) 11.9725  17.5292  17.7638  16.5728  
364      2.13989 -32.60715 -41.18565 -14.64510  -1.17682  -4.65290     (-1.177,-29.504) (-15.822,-38.083) (-0.963,-3.476) 12.0201  17.5679  17.8303  16.6253  
365      2.13526 -32.56551 -41.17559 -14.68352  -1.18224  -4.64579     (-1.182,-29.477) (-15.866,-38.087) (-0.953,-3.464) 12.0677  17.6068  17.8968  16.6778  
366      2.13063 -32.52387 -41.16554 -14.72194  -1.18767  -4.63868     (-1.188,-29.450) (-15.910,-38.092) (-0.943,-3.451) 12.1154  17.6457  17.9635  16.7304  
367      2.12600 -32.48224 -41.15549 -14.76036  -1.19310  -4.63157     (-1.193,-29.423) (-15.953,-38.097) (-0.933,-3.438) 12.1631  17.6848  18.0303  16.7829  
368      2.12138 -32.44060 -41.14543 -14.79877  -1.19852  -4.62446     (-1.199,-29.396) (-15.997,-38.101) (-0.923,-3.426) 12.2109  17.724  18.0971  16.8355  
369      2.11675 -32.39896 -41.13538 -14.83719  -1.20395  -4.61735     (-1.204,-29.369) (-16.041,-38.106) (-0.913,-3.413) 12.2587  17.7634  18.164  16.8881  
370      2.11212 -32.35732 -41.12533 -14.87561  -1.20938  -4.61024     (-1.209,-29.342) (-16.085,-38.110) (-0.903,-3.401) 12.3066  17.8028  18.231  16.9406  
371      2.10750 -32.31569 -41.11527 -14.91403  -1.21480  -4.60313     (-1.215,-29.315) (-16.129,-38.115) (-0.893,-3.388) 12.3546  17.8424  18.2981  16.9932  
372      2.10287 -32.27405 -41.10522 -14.95245  -1.22023  -4.59602     (-1.220,-29.289) (-16.173,-38.120) (-0.883,-3.376) 12.4026  17.8821  18.3653  17.0459  
373      2.09824 -32.23241 -41.09516 -14.99087  -1.22565  -4.58891     (-1.226,-29.262) (-16.217,-38.124) (-0.873,-3.363) 12.4507  17.9219  18.4325  17.0985  
374      2.09361 -32.19077 -41.08511 -15.02929  -1.23108  -4.58179     (-1.231,-29.235) (-16.260,-38.129) (-0.863,-3.351) 12.4988  17.9618  18.4999  17.1511  
375      2.08899 -32.14914 -41.07506 -15.06771  -1.23651  -4.57468     (-1.237,-29.208) (-16.304,-38.134) (-0.852,-3.338) 12.5469  18.0018  18.5673  17.2038  
376      2.08436 -32.10750 -41.06500 -15.10612  -1.24193  -4.56757     (-1.242,-29.181) (-16.348,-38.138) (-0.842,-3.326) 12.5951  18.042  18.6348  17.2564  
377      2.07973 -32.06586 -41.05495 -15.14454  -1.24736  -4.56046     (-1.247,-29.154) (-16.392,-38.143) (-0.832,-3.313) 12.6434  18.0823  18.7023  17.3091  
378      2.07510 -32.02422 -41.04490 -15.18296  -1.25279  -4.55335     (-1.253,-29.127) (-16.436,-38.147) (-0.822,-3.301) 12.6917  18.1227  18.77  17.3618  
379      2.07048 -31.98259 -41.03484 -15.22138  -1.25821  -4.54624     (-1.258,-29.100) (-16.480,-38.152) (-0.812,-3.288) 12.7401  18.1632  18.8377  17.4144  
380      2.06585 -31.94095 -41.02479 -15.25980  -1.26364  -4.53913     (-1.264,-29.073) (-16.523,-38.157) (-0.802,-3.275) 12.7885  18.2038  18.9055  17.4671  
381      2.06122 -31.89931 -41.01473 -15.29822  -1.26907  -4.53202     (-1.269,-29.046) (-16.567,-38.161) (-0.792,-3.263) 12.8369  18.2445  18.9733  17.5199  
382      2.05660 -31.85767 -41.00468 -15.33664  -1.27449  -4.52491     (-1.274,-29.019) (-16.611,-38.166) (-0.782,-3.250) 12.8854  18.2854  19.0413  17.5726  
383      2.05197 -31.81603 -40.99463 -15.37505  -1.27992  -4.51780     (-1.280,-28.992) (-16.655,-38.171) (-0.772,-3.238) 12.934  18.3263  19.1093  17.6253  
384      2.04734 -31.77440 -40.98457 -15.41347  -1.28535  -4.51069     (-1.285,-28.965) (-16.699,-38.175) (-0.762,-3.225) 12.9826  18.3674  19.1774  17.678  
385      2.04271 -31.73276 -40.97452 -15.45189  -1.29077  -4.50358     (-1.291,-28.938) (-16.743,-38.180) (-0.752,-3.213) 13.0312  18.4085  19.2455  17.7308  
386      2.03809 -31.69112 -40.96447 -15.49031  -1.29620  -4.49647     (-1.296,-28.911) (-16.787,-38.184) (-0.742,-3.200) 13.0799  18.4498  19.3138  17.7835  
387      2.03346 -31.64948 -40.95441 -15.52873  -1.30163  -4.48936     (-1.302,-28.884) (-16.830,-38.189) (-0.732,-3.188) 13.1286  18.4912  19.3821  17.8363  
388      2.02883 -31.60785 -40.94436 -15.56715  -1.30705  -4.48225     (-1.307,-28.857) (-16.874,-38.194) (-0.722,-3.175) 13.1774  18.5327  19.4504  17.8891  
389      2.02421 -31.56621 -40.93430 -15.60557  -1.31248  -4.47514     (-1.312,-28.830) (-16.918,-38.198) (-0.712,-3.163) 13.2262  18.5743  19.5189  17.9419  
390      2.01958 -31.52457 -40.92425 -15.64399  -1.31790  -4.46803     (-1.318,-28.803) (-16.962,-38.203) (-0.702,-3.150) 13.2751  18.616  19.5874  17.9947  
391      2.01495 -31.48293 -40.91420 -15.68240  -1.32333  -4.46092     (-1.323,-28.776) (-17.006,-38.208) (-0.692,-3.138) 13.324  18.6578  19.6559  18.0475  
392      2.01032 -31.44130 -40.90414 -15.72082  -1.32876  -4.45381     (-1.329,-28.749) (-17.050,-38.212) (-0.682,-3.125) 13.3729  18.6997  19.7246  18.1003  
393      2.00570 -31.39966 -40.89409 -15.75924  -1.33418  -4.44669     (-1.334,-28.722) (-17.093,-38.217) (-0.672,-3.113) 13.4219  18.7418  19.7933  18.1531  
394      2.00107 -31.35802 -40.88404 -15.79766  -1.33961  -4.43958     (-1.340,-28.695) (-17.137,-38.222) (-0.661,-3.100) 13.471  18.7839  19.862  18.206  
395      1.99644 -31.31638 -40.87398 -15.83608  -1.34504  -4.43247     (-1.345,-28.669) (-17.181,-38.226) (-0.651,-3.087) 13.52  18.8261  19.9308  18.2588  
396      1.99181 -31.27475 -40.86393 -15.87450  -1.35046  -4.42536     (-1.350,-28.642) (-17.225,-38.231) (-0.641,-3.075) 13.5691  18.8684  19.9997  18.3117  
397      1.98719 -31.23311 -40.85387 -15.91292  -1.35589  -4.41825     (-1.356,-28.615) (-17.269,-38.235) (-0.631,-3.062) 13.6183  18.9109  20.0687  18.3645  
398      1.98256 -31.19147 -40.84382 -15.95134  -1.36132  -4.41114     (-1.361,-28.588) (-17.313,-38.240) (-0.621,-3.050) 13.6675  18.9534  20.1377  18.4174  
399      1.97793 -31.14983 -40.83377 -15.98975  -1.36674  -4.40403     (-1.367,-28.561) (-17.356,-38.245) (-0.611,-3.037) 13.7167  18.996  20.2068  18.4703  
400      1.97331 -31.10820 -40.82371 -16.02817  -1.37217  -4.39692     (-1.372,-28.534) (-17.400,-38.249) (-0.601,-3.025) 13.766  19.0388  20.2759  18.5232  
401      1.96868 -31.06656 -40.81366 -16.06659  -1.37760  -4.38981     (-1.378,-28.507) (-17.444,-38.254) (-0.591,-3.012) 13.8153  19.0816  20.3451  18.5761  
402      1.96405 -31.02492 -40.80361 -16.10501  -1.38302  -4.38270     (-1.383,-28.480) (-17.488,-38.259) (-0.581,-3.000) 13.8646  19.1245  20.4143  18.629  
403      1.95942 -30.98328 -40.79355 -16.14343  -1.38845  -4.37559     (-1.388,-28.453) (-17.532,-38.263) (-0.571,-2.987) 13.914  19.1675  20.4837  18.6819  
404      1.95480 -30.94164 -40.78350 -16.18185  -1.39388  -4.36848     (-1.394,-28.426) (-17.576,-38.268) (-0.561,-2.975) 13.9635  19.2107  20.553  18.7348  
405      1.95017 -30.90001 -40.77345 -16.22027  -1.39930  -4.36137     (-1.399,-28.399) (-17.620,-38.272) (-0.551,-2.962) 14.0129  19.2539  20.6225  18.7877  
406      1.94554 -30.85837 -40.76339 -16.25868  -1.40473  -4.35426     (-1.405,-28.372) (-17.663,-38.277) (-0.541,-2.950) 14.0624  19.2972  20.6919  18.8407  
407      1.94091 -30.81673 -40.75334 -16.29710  -1.41015  -4.34715     (-1.410,-28.345) (-17.707,-38.282) (-0.531,-2.937) 14.1119  19.3406  20.7615  18.8936  
408      1.93629 -30.77509 -40.74328 -16.33552  -1.41558  -4.34004     (-1.416,-28.318) (-17.751,-38.286) (-0.521,-2.924) 14.1615  19.3841  20.8311  18.9466  
409      1.93166 -30.73346 -40.73323 -16.37394  -1.42101  -4.33293     (-1.421,-28.291) (-17.795,-38.291) (-0.511,-2.912) 14.2111  19.4277  20.9007  18.9995  
410      1.92703 -30.69182 -40.72318 -16.41236  -1.42643  -4.32582     (-1.426,-28.264) (-17.839,-38.296) (-0.501,-2.899) 14.2607  19.4714  20.9704  19.0525  
411      1.92241 -30.65018 -40.71312 -16.45078  -1.43186  -4.31871     (-1.432,-28.237) (-17.883,-38.300) (-0.491,-2.887) 14.3104  19.5151  21.0402  19.1055  
412      1.91778 -30.60854 -40.70307 -16.48920  -1.43729  -4.31159     (-1.437,-28.210) (-17.926,-38.305) (-0.480,-2.874) 14.3601  19.559  21.11  19.1585  
413      1.91315 -30.56691 -40.69302 -16.52762  -1.44271  -4.30448     (-1.443,-28.183) (-17.970,-38.309) (-0.470,-2.862) 14.4099  19.6029  21.1799  19.2115  
414      1.90852 -30.52527 -40.68296 -16.56603  -1.44814  -4.29737     (-1.448,-28.156) (-18.014,-38.314) (-0.460,-2.849) 14.4596  19.647  21.2498  19.2645  
415      1.90390 -30.48363 -40.67291 -16.60445  -1.45357  -4.29026     (-1.454,-28.129) (-18.058,-38.319) (-0.450,-2.837) 14.5094  19.6911  21.3198  19.3175  
416      1.89927 -30.44199 -40.66285 -16.64287  -1.45899  -4.28315     (-1.459,-28.102) (-18.102,-38.323) (-0.440,-2.824) 14.5593  19.7354  21.3898  19.3705  
417      1.89464 -30.40036 -40.65280 -16.68129  -1.46442  -4.27604     (-1.464,-28.075) (-18.146,-38.328) (-0.430,-2.812) 14.6091  19.7797  21.4598  19.4235  
418      1.89001 -30.35872 -40.64275 -16.71971  -1.46985  -4.26893     (-1.470,-28.049) (-18.190,-38.333) (-0.420,-2.799) 14.6591  19.8241  21.53  19.4766  
419      1.88539 -30.31708 -40.63269 -16.75813  -1.47527  -4.26182     (-1.475,-28.022) (-18.233,-38.337) (-0.410,-2.787) 14.709  19.8686  21.6001  19.5296  
420      1.88076 -30.27544 -40.62264 -16.79655  -1.48070  -4.25471     (-1.481,-27.995) (-18.277,-38.342) (-0.400,-2.774) 14.759  19.9131  21.6704  19.5826  
421      1.87613 -30.23381 -40.61259 -16.83496  -1.48613  -4.24760     (-1.486,-27.968) (-18.321,-38.346) (-0.390,-2.761) 14.809  19.9578  21.7406  19.6357  
422      1.87151 -30.19217 -40.60253 -16.87338  -1.49155  -4.24049     (-1.492,-27.941) (-18.365,-38.351) (-0.380,-2.749) 14.859  20.0025  21.811  19.6888  
423      1.86688 -30.15053 -40.59248 -16.91180  -1.49698  -4.23338     (-1.497,-27.914) (-18.409,-38.356) (-0.370,-2.736) 14.909  20.0474  21.8813  19.7418  
424      1.86225 -30.10889 -40.58242 -16.95022  -1.50240  -4.22627     (-1.502,-27.887) (-18.453,-38.360) (-0.360,-2.724) 14.9591  20.0923  21.9517  19.7949  
425      1.85762 -30.06726 -40.57237 -16.98864  -1.50783  -4.21916     (-1.508,-27.860) (-18.496,-38.365) (-0.350,-2.711) 15.0092  20.1373  22.0222  19.848  
426      1.85300 -30.02562 -40.56232 -17.02706  -1.51326  -4.21205     (-1.513,-27.833) (-18.540,-38.370) (-0.340,-2.699) 15.0594  20.1824  22.0927  19.9011  
427      1.84837 -29.98398 -40.55226 -17.06548  -1.51868  -4.20494     (-1.519,-27.806) (-18.584,-38.374) (-0.330,-2.686) 15.1096  20.2275  22.1633  19.9542  
428      1.84374 -29.94234 -40.54221 -17.10390  -1.52411  -4.19783     (-1.524,-27.779) (-18.628,-38.379) (-0.320,-2.674) 15.1598  20.2728  22.2339  20.0073  
429      1.83912 -29.90070 -40.53216 -17.14231  -1.52954  -4.19072     (-1.530,-27.752) (-18.672,-38.383) (-0.310,-2.661) 15.21  20.3181  22.3045  20.0604  
430      1.83449 -29.85907 -40.52210 -17.18073  -1.53496  -4.18361     (-1.535,-27.725) (-18.716,-38.388) (-0.300,-2.649) 15.2603  20.3635  22.3752  20.1135  
431      1.82986 -29.81743 -40.51205 -17.21915  -1.54039  -4.17650     (-1.540,-27.698) (-18.760,-38.393) (-0.289,-2.636) 15.3106  20.409  22.4459  20.1667  
432      1.82523 -29.77579 -40.50199 -17.25757  -1.54582  -4.16938     (-1.546,-27.671) (-18.803,-38.397) (-0.279,-2.624) 15.3609  20.4546  22.5167  20.2198  
433      1.82061 -29.73415 -40.49194 -17.29599  -1.55124  -4.16227     (-1.551,-27.644) (-18.847,-38.402) (-0.269,-2.611) 15.4112  20.5002  22.5875  20.2729  
434      1.81598 -29.69252 -40.48189 -17.33441  -1.55667  -4.15516     (-1.557,-27.617) (-18.891,-38.407) (-0.259,-2.598) 15.4616  20.5459  22.6584  20.3261  
435      1.81135 -29.65088 -40.47183 -17.37283  -1.56210  -4.14805     (-1.562,-27.590) (-18.935,-38.411) (-0.249,-2.586) 15.512  20.5917  22.7293  20.3792  
436      1.80672 -29.60924 -40.46178 -17.41125  -1.56752  -4.14094     (-1.568,-27.563) (-18.979,-38.416) (-0.239,-2.573) 15.5625  20.6376  22.8003  20.4324  
437      1.80210 -29.56760 -40.45173 -17.44966  -1.57295  -4.13383     (-1.573,-27.536) (-19.023,-38.420) (-0.229,-2.561) 15.6129  20.6836  22.8713  20.4855  
438      1.79747 -29.52597 -40.44167 -17.48808  -1.57838  -4.12672     (-1.578,-27.509) (-19.066,-38.425) (-0.219,-2.548) 15.6634  20.7296  22.9423  20.5387  
439      1.79284 -29.48433 -40.43162 -17.52650  -1.58380  -4.11961     (-1.584,-27.482) (-19.110,-38.430) (-0.209,-2.536) 15.7139  20.7757  23.0134  20.5919  
440      1.78822 -29.44269 -40.42156 -17.56492  -1.58923  -4.11250     (-1.589,-27.455) (-19.154,-38.434) (-0.199,-2.523) 15.7644  20.8219  23.0845  20.6451  
441      1.78359 -29.40105 -40.41151 -17.60334  -1.59465  -4.10539     (-1.595,-27.429) (-19.198,-38.439) (-0.189,-2.511) 15.815  20.8682  23.1556  20.6983  
442      1.77896 -29.35942 -40.40146 -17.64176  -1.60008  -4.09828     (-1.600,-27.402) (-19.242,-38.444) (-0.179,-2.498) 15.8656  20.9145  23.2268  20.7515  
443      1.77433 -29.31778 -40.39140 -17.68018  -1.60551  -4.09117     (-1.606,-27.375) (-19.286,-38.448) (-0.169,-2.486) 15.9162  20.9609  23.2981  20.8047  
444      1.76971 -29.27614 -40.38135 -17.71859  -1.61093  -4.08406     (-1.611,-27.348) (-19.330,-38.453) (-0.159,-2.473) 15.9668  21.0074  23.3693  20.8579  
445      1.76508 -29.23450 -40.37130 -17.75701  -1.61636  -4.07695     (-1.616,-27.321) (-19.373,-38.457) (-0.149,-2.461) 16.0175  21.054  23.4407  20.9111  
446      1.76045 -29.19287 -40.36124 -17.79543  -1.62179  -4.06984     (-1.622,-27.294) (-19.417,-38.462) (-0.139,-2.448) 16.0682  21.1006  23.512  20.9643  
447      1.75582 -29.15123 -40.35119 -17.83385  -1.62721  -4.06273     (-1.627,-27.267) (-19.461,-38.467) (-0.129,-2.436) 16.1189  21.1473  23.5834  21.0175  
448      1.75120 -29.10959 -40.34114 -17.87227  -1.63264  -4.05562     (-1.633,-27.240) (-19.505,-38.471) (-0.119,-2.423) 16.1696  21.1941  23.6548  21.0708  
449      1.74657 -29.06795 -40.33108 -17.91069  -1.63807  -4.04851     (-1.638,-27.213) (-19.549,-38.476) (-0.109,-2.410) 16.2204  21.2409  23.7263  21.124  
450      1.74194 -29.02631 -40.32103 -17.94911  -1.64349  -4.04140     (-1.643,-27.186) (-19.593,-38.481) (-0.098,-2.398) 16.2711  21.2879  23.7978  21.1773  
451      1.73732 -28.98468 -40.31097 -17.98753  -1.64892  -4.03428     (-1.649,-27.159) (-19.636,-38.485) (-0.088,-2.385) 16.322  21.3348  23.8693  21.2305  
452      1.73269 -28.94304 -40.30092 -18.02594  -1.65435  -4.02717     (-1.654,-27.132) (-19.680,-38.490) (-0.078,-2.373) 16.3728  21.3819  23.9409  21.2838  
453      1.72806 -28.90140 -40.29087 -18.06436  -1.65977  -4.02006     (-1.660,-27.105) (-19.724,-38.495) (-0.068,-2.360) 16.4236  21.429  24.0125  21.337  
454      1.72343 -28.85976 -40.28081 -18.10278  -1.66520  -4.01295     (-1.665,-27.078) (-19.768,-38.499) (-0.058,-2.348) 16.4745  21.4762  24.0842  21.3903  
