Fol_2018-05-09.12_32_42.1_7.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
304      2.84631 -30.28859 -45.29622  -7.07924  -0.63224  -9.44884     (-0.632,-25.228) (-7.711,-40.236) (-2.214,-8.817) 11.1372  16.8959  21.7001  11.1372  
305      2.83880 -30.25225 -45.27883  -7.10306  -0.64213  -9.43890     (-0.642,-25.217) (-7.745,-40.243) (-2.197,-8.797) 11.156  16.9656  21.7218  11.156  
306      2.83129 -30.21591 -45.26144  -7.12689  -0.65201  -9.42895     (-0.652,-25.205) (-7.779,-40.251) (-2.179,-8.777) 11.175  17.0353  21.7437  11.175  
307      2.82378 -30.17956 -45.24405  -7.15071  -0.66189  -9.41900     (-0.662,-25.194) (-7.813,-40.258) (-2.162,-8.757) 11.1942  17.1052  21.7657  11.1942  
308      2.81627 -30.14322 -45.22665  -7.17453  -0.67178  -9.40905     (-0.672,-25.182) (-7.846,-40.266) (-2.144,-8.737) 11.2134  17.1751  21.7879  11.2134  
309      2.80876 -30.10688 -45.20926  -7.19836  -0.68166  -9.39911     (-0.682,-25.171) (-7.880,-40.273) (-2.127,-8.717) 11.2329  17.2452  21.8103  11.2329  
310      2.80125 -30.07053 -45.19187  -7.22218  -0.69155  -9.38916     (-0.692,-25.160) (-7.914,-40.281) (-2.110,-8.698) 11.2525  17.3154  21.8328  11.2525  
311      2.79374 -30.03419 -45.17448  -7.24600  -0.70143  -9.37921     (-0.701,-25.148) (-7.947,-40.288) (-2.092,-8.678) 11.2722  17.3857  21.8556  11.2722  
312      2.78623 -29.99785 -45.15708  -7.26982  -0.71131  -9.36926     (-0.711,-25.137) (-7.981,-40.296) (-2.075,-8.658) 11.2921  17.4561  21.8784  11.2921  
313      2.77873 -29.96150 -45.13969  -7.29365  -0.72120  -9.35931     (-0.721,-25.125) (-8.015,-40.303) (-2.058,-8.638) 11.3122  17.5266  21.9015  11.3122  
314      2.77122 -29.92516 -45.12230  -7.31747  -0.73108  -9.34937     (-0.731,-25.114) (-8.049,-40.311) (-2.040,-8.618) 11.3324  17.5972  21.9247  11.3324  
315      2.76371 -29.88882 -45.10491  -7.34129  -0.74096  -9.33942     (-0.741,-25.102) (-8.082,-40.318) (-2.023,-8.598) 11.3528  17.6679  21.9481  11.3528  
316      2.75620 -29.85247 -45.08751  -7.36511  -0.75085  -9.32947     (-0.751,-25.091) (-8.116,-40.326) (-2.005,-8.579) 11.3733  17.7387  21.9717  11.3733  
317      2.74869 -29.81613 -45.07012  -7.38894  -0.76073  -9.31952     (-0.761,-25.079) (-8.150,-40.333) (-1.988,-8.559) 11.3939  17.8095  21.9954  11.3939  
318      2.74118 -29.77979 -45.05273  -7.41276  -0.77062  -9.30958     (-0.771,-25.068) (-8.183,-40.341) (-1.971,-8.539) 11.4147  17.8805  22.0194  11.4147  
319      2.73367 -29.74344 -45.03533  -7.43658  -0.78050  -9.29963     (-0.780,-25.057) (-8.217,-40.348) (-1.953,-8.519) 11.4357  17.9516  22.0434  11.4357  
320      2.72616 -29.70710 -45.01794  -7.46040  -0.79038  -9.28968     (-0.790,-25.045) (-8.251,-40.356) (-1.936,-8.499) 11.4568  18.0228  22.0677  11.4568  
321      2.71865 -29.67076 -45.00055  -7.48423  -0.80027  -9.27973     (-0.800,-25.034) (-8.284,-40.364) (-1.918,-8.479) 11.478  18.094  22.0921  11.478  
322      2.71114 -29.63441 -44.98316  -7.50805  -0.81015  -9.26979     (-0.810,-25.022) (-8.318,-40.371) (-1.901,-8.460) 11.4994  18.1654  22.1166  11.4994  
323      2.70364 -29.59807 -44.96576  -7.53187  -0.82003  -9.25984     (-0.820,-25.011) (-8.352,-40.379) (-1.884,-8.440) 11.521  18.2368  22.1414  11.521  
324      2.69613 -29.56173 -44.94837  -7.55570  -0.82992  -9.24989     (-0.830,-24.999) (-8.386,-40.386) (-1.866,-8.420) 11.5426  18.3083  22.1663  11.5426  
325      2.68862 -29.52538 -44.93098  -7.57952  -0.83980  -9.23994     (-0.840,-24.988) (-8.419,-40.394) (-1.849,-8.400) 11.5644  18.38  22.1913  11.5644  
326      2.68111 -29.48904 -44.91359  -7.60334  -0.84969  -9.23000     (-0.850,-24.977) (-8.453,-40.401) (-1.831,-8.380) 11.5864  18.4517  22.2165  11.5864  
327      2.67360 -29.45270 -44.89619  -7.62716  -0.85957  -9.22005     (-0.860,-24.965) (-8.487,-40.409) (-1.814,-8.360) 11.6085  18.5235  22.2419  11.6085  
328      2.66609 -29.41635 -44.87880  -7.65099  -0.86945  -9.21010     (-0.869,-24.954) (-8.520,-40.416) (-1.797,-8.341) 11.6308  18.5953  22.2675  11.6308  
329      2.65858 -29.38001 -44.86141  -7.67481  -0.87934  -9.20015     (-0.879,-24.942) (-8.554,-40.424) (-1.779,-8.321) 11.6531  18.6673  22.2932  11.6531  
330      2.65107 -29.34367 -44.84402  -7.69863  -0.88922  -9.19021     (-0.889,-24.931) (-8.588,-40.431) (-1.762,-8.301) 11.6757  18.7393  22.319  11.6757  
331      2.64356 -29.30732 -44.82662  -7.72245  -0.89910  -9.18026     (-0.899,-24.919) (-8.622,-40.439) (-1.744,-8.281) 11.6983  18.8115  22.3451  11.6983  
332      2.63606 -29.27098 -44.80923  -7.74628  -0.90899  -9.17031     (-0.909,-24.908) (-8.655,-40.446) (-1.727,-8.261) 11.7211  18.8837  22.3713  11.7211  
333      2.62855 -29.23464 -44.79184  -7.77010  -0.91887  -9.16036     (-0.919,-24.896) (-8.689,-40.454) (-1.710,-8.241) 11.744  18.956  22.3976  11.744  
334      2.62104 -29.19829 -44.77444  -7.79392  -0.92876  -9.15041     (-0.929,-24.885) (-8.723,-40.461) (-1.692,-8.222) 11.7671  19.0283  22.4241  11.7671  
335      2.61353 -29.16195 -44.75705  -7.81774  -0.93864  -9.14047     (-0.939,-24.874) (-8.756,-40.469) (-1.675,-8.202) 11.7903  19.1008  22.4508  11.7903  
336      2.60602 -29.12561 -44.73966  -7.84157  -0.94852  -9.13052     (-0.949,-24.862) (-8.790,-40.476) (-1.657,-8.182) 11.8136  19.1733  22.4776  11.8136  
337      2.59851 -29.08926 -44.72227  -7.86539  -0.95841  -9.12057     (-0.958,-24.851) (-8.824,-40.484) (-1.640,-8.162) 11.8371  19.2459  22.5046  11.8371  
338      2.59100 -29.05292 -44.70487  -7.88921  -0.96829  -9.11062     (-0.968,-24.839) (-8.858,-40.491) (-1.623,-8.142) 11.8607  19.3186  22.5317  11.8607  
339      2.58349 -29.01658 -44.68748  -7.91303  -0.97817  -9.10068     (-0.978,-24.828) (-8.891,-40.499) (-1.605,-8.123) 11.8844  19.3913  22.559  11.8844  
340      2.57598 -28.98023 -44.67009  -7.93686  -0.98806  -9.09073     (-0.988,-24.816) (-8.925,-40.506) (-1.588,-8.103) 11.9083  19.4641  22.5864  11.9083  
341      2.56847 -28.94389 -44.65270  -7.96068  -0.99794  -9.08078     (-0.998,-24.805) (-8.959,-40.514) (-1.571,-8.083) 11.9323  19.4977  22.614  11.9323  
342      2.56097 -28.90755 -44.63530  -7.98450  -1.00783  -9.07083     (-1.008,-24.793) (-8.992,-40.521) (-1.553,-8.063) 11.9564  19.5309  22.6418  11.9564  
343      2.55346 -28.87120 -44.61791  -8.00833  -1.01771  -9.06089     (-1.018,-24.782) (-9.026,-40.529) (-1.536,-8.043) 11.9806  19.5642  22.6697  11.9806  
344      2.54595 -28.83486 -44.60052  -8.03215  -1.02759  -9.05094     (-1.028,-24.771) (-9.060,-40.536) (-1.518,-8.023) 12.005  19.5924  22.6978  12.005  
345      2.53844 -28.79852 -44.58312  -8.05597  -1.03748  -9.04099     (-1.037,-24.759) (-9.093,-40.544) (-1.501,-8.004) 12.0295  19.6003  22.726  12.0295  
346      2.53093 -28.76217 -44.56573  -8.07979  -1.04736  -9.03104     (-1.047,-24.748) (-9.127,-40.551) (-1.484,-7.984) 12.0541  19.6084  22.7543  12.0541  
347      2.52342 -28.72583 -44.54834  -8.10362  -1.05724  -9.02110     (-1.057,-24.736) (-9.161,-40.559) (-1.466,-7.964) 12.0789  19.6166  22.7828  12.0789  
348      2.51591 -28.68949 -44.53095  -8.12744  -1.06713  -9.01115     (-1.067,-24.725) (-9.195,-40.566) (-1.449,-7.944) 12.1038  19.625  22.8115  12.1038  
349      2.50840 -28.65314 -44.51355  -8.15126  -1.07701  -9.00120     (-1.077,-24.713) (-9.228,-40.574) (-1.431,-7.924) 12.1288  19.6335  22.8403  12.1288  
350      2.50089 -28.61680 -44.49616  -8.17508  -1.08689  -8.99125     (-1.087,-24.702) (-9.262,-40.581) (-1.414,-7.904) 12.1539  19.6422  22.8693  12.1539  
351      2.49339 -28.58046 -44.47877  -8.19891  -1.09678  -8.98131     (-1.097,-24.690) (-9.296,-40.589) (-1.397,-7.885) 12.1791  19.651  22.8984  12.1791  
352      2.48588 -28.54411 -44.46138  -8.22273  -1.10666  -8.97136     (-1.107,-24.679) (-9.329,-40.596) (-1.379,-7.865) 12.2045  19.66  22.9276  12.2045  
353      2.47837 -28.50777 -44.44398  -8.24655  -1.11655  -8.96141     (-1.117,-24.668) (-9.363,-40.604) (-1.362,-7.845) 12.23  19.6691  22.9571  12.23  
354      2.47086 -28.47143 -44.42659  -8.27037  -1.12643  -8.95146     (-1.126,-24.656) (-9.397,-40.611) (-1.344,-7.825) 12.2556  19.6784  22.9866  12.2556  
355      2.46335 -28.43508 -44.40920  -8.29420  -1.13631  -8.94152     (-1.136,-24.645) (-9.431,-40.619) (-1.327,-7.805) 12.2813  19.6879  23.0163  12.2813  
356      2.45584 -28.39874 -44.39181  -8.31802  -1.14620  -8.93157     (-1.146,-24.633) (-9.464,-40.626) (-1.310,-7.785) 12.3071  19.6975  23.0462  12.3071  
357      2.44833 -28.36240 -44.37441  -8.34184  -1.15608  -8.92162     (-1.156,-24.622) (-9.498,-40.634) (-1.292,-7.766) 12.3331  19.7072  23.0761  12.3331  
358      2.44082 -28.32605 -44.35702  -8.36567  -1.16596  -8.91167     (-1.166,-24.610) (-9.532,-40.641) (-1.275,-7.746) 12.3592  19.7171  23.1063  12.3592  
359      2.43331 -28.28971 -44.33963  -8.38949  -1.17585  -8.90172     (-1.176,-24.599) (-9.565,-40.649) (-1.257,-7.726) 12.3854  19.7272  23.1366  12.3854  
360      2.42580 -28.25337 -44.32223  -8.41331  -1.18573  -8.89178     (-1.186,-24.587) (-9.599,-40.656) (-1.240,-7.706) 12.4117  19.7374  23.167  12.4117  
361      2.41830 -28.21702 -44.30484  -8.43713  -1.19562  -8.88183     (-1.196,-24.576) (-9.633,-40.664) (-1.223,-7.686) 12.4381  19.7477  23.1976  12.4381  
362      2.41079 -28.18068 -44.28745  -8.46096  -1.20550  -8.87188     (-1.205,-24.565) (-9.666,-40.671) (-1.205,-7.666) 12.4646  19.7582  23.2283  12.4646  
363      2.40328 -28.14434 -44.27006  -8.48478  -1.21538  -8.86193     (-1.215,-24.553) (-9.700,-40.679) (-1.188,-7.647) 12.4913  19.7689  23.2591  12.4913  
364      2.39577 -28.10799 -44.25266  -8.50860  -1.22527  -8.85199     (-1.225,-24.542) (-9.734,-40.686) (-1.171,-7.627) 12.5181  19.7797  23.2901  12.5181  
365      2.38826 -28.07165 -44.23527  -8.53242  -1.23515  -8.84204     (-1.235,-24.530) (-9.768,-40.694) (-1.153,-7.607) 12.5449  19.7906  23.3212  12.5449  
366      2.38075 -28.03531 -44.21788  -8.55625  -1.24503  -8.83209     (-1.245,-24.519) (-9.801,-40.701) (-1.136,-7.587) 12.5719  19.8017  23.3525  12.5719  
367      2.37324 -27.99896 -44.20049  -8.58007  -1.25492  -8.82214     (-1.255,-24.507) (-9.835,-40.709) (-1.118,-7.567) 12.599  19.813  23.3839  12.599  
368      2.36573 -27.96262 -44.18309  -8.60389  -1.26480  -8.81220     (-1.265,-24.496) (-9.869,-40.716) (-1.101,-7.547) 12.6262  19.8244  23.4155  12.6262  
369      2.35822 -27.92628 -44.16570  -8.62771  -1.27469  -8.80225     (-1.275,-24.485) (-9.902,-40.724) (-1.084,-7.528) 12.6535  19.8359  23.4472  12.6535  
370      2.35072 -27.88993 -44.14831  -8.65154  -1.28457  -8.79230     (-1.285,-24.473) (-9.936,-40.731) (-1.066,-7.508) 12.6809  19.8476  23.479  12.6809  
371      2.34321 -27.85359 -44.13092  -8.67536  -1.29445  -8.78235     (-1.294,-24.462) (-9.970,-40.739) (-1.049,-7.488) 12.7046  19.8595  23.511  12.7085  
372      2.33570 -27.81725 -44.11352  -8.69918  -1.30434  -8.77241     (-1.304,-24.450) (-10.004,-40.746) (-1.031,-7.468) 12.7254  19.8714  23.5431  12.7361  
373      2.32819 -27.78090 -44.09613  -8.72300  -1.31422  -8.76246     (-1.314,-24.439) (-10.037,-40.754) (-1.014,-7.448) 12.7464  19.8836  23.5753  12.7638  
374      2.32068 -27.74456 -44.07874  -8.74683  -1.32410  -8.75251     (-1.324,-24.427) (-10.071,-40.761) (-0.997,-7.428) 12.7675  19.8959  23.6077  12.7917  
375      2.31317 -27.70822 -44.06134  -8.77065  -1.33399  -8.74256     (-1.334,-24.416) (-10.105,-40.769) (-0.979,-7.409) 12.7887  19.9083  23.6402  12.8196  
376      2.30566 -27.67187 -44.04395  -8.79447  -1.34387  -8.73262     (-1.344,-24.404) (-10.138,-40.777) (-0.962,-7.389) 12.81  19.9209  23.6729  12.8477  
377      2.29815 -27.63553 -44.02656  -8.81830  -1.35376  -8.72267     (-1.354,-24.393) (-10.172,-40.784) (-0.944,-7.369) 12.8315  19.9336  23.7056  12.8759  
378      2.29064 -27.59919 -44.00917  -8.84212  -1.36364  -8.71272     (-1.364,-24.382) (-10.206,-40.792) (-0.927,-7.349) 12.8532  19.9465  23.7386  12.9041  
379      2.28314 -27.56284 -43.99177  -8.86594  -1.37352  -8.70277     (-1.374,-24.370) (-10.239,-40.799) (-0.910,-7.329) 12.8749  19.9595  23.7716  12.9325  
380      2.27563 -27.52650 -43.97438  -8.88976  -1.38341  -8.69282     (-1.383,-24.359) (-10.273,-40.807) (-0.892,-7.309) 12.8968  19.9727  23.8048  12.9609  
381      2.26812 -27.49016 -43.95699  -8.91359  -1.39329  -8.68288     (-1.393,-24.347) (-10.307,-40.814) (-0.875,-7.290) 12.9188  19.986  23.8381  12.9895  
382      2.26061 -27.45381 -43.93960  -8.93741  -1.40317  -8.67293     (-1.403,-24.336) (-10.341,-40.822) (-0.857,-7.270) 12.9409  19.9994  23.8715  13.0182  
383      2.25310 -27.41747 -43.92220  -8.96123  -1.41306  -8.66298     (-1.413,-24.324) (-10.374,-40.829) (-0.840,-7.250) 12.9631  20.0131  23.9051  13.0469  
384      2.24559 -27.38113 -43.90481  -8.98505  -1.42294  -8.65303     (-1.423,-24.313) (-10.408,-40.837) (-0.823,-7.230) 12.9855  20.0268  23.9388  13.0758  
385      2.23808 -27.34478 -43.88742  -9.00888  -1.43283  -8.64309     (-1.433,-24.301) (-10.442,-40.844) (-0.805,-7.210) 13.008  20.0407  23.9727  13.1048  
386      2.23057 -27.30844 -43.87003  -9.03270  -1.44271  -8.63314     (-1.443,-24.290) (-10.475,-40.852) (-0.788,-7.190) 13.0306  20.0547  24.0066  13.1338  
387      2.22306 -27.27210 -43.85263  -9.05652  -1.45259  -8.62319     (-1.453,-24.279) (-10.509,-40.859) (-0.770,-7.171) 13.0534  20.0689  24.0407  13.163  
388      2.21555 -27.23575 -43.83524  -9.08034  -1.46248  -8.61324     (-1.462,-24.267) (-10.543,-40.867) (-0.753,-7.151) 13.0763  20.0832  24.0749  13.1922  
389      2.20805 -27.19941 -43.81785  -9.10417  -1.47236  -8.60330     (-1.472,-24.256) (-10.577,-40.874) (-0.736,-7.131) 13.0993  20.0977  24.1093  13.2216  
390      2.20054 -27.16307 -43.80045  -9.12799  -1.48224  -8.59335     (-1.482,-24.244) (-10.610,-40.882) (-0.718,-7.111) 13.1224  20.1123  24.1438  13.251  
391      2.19303 -27.12672 -43.78306  -9.15181  -1.49213  -8.58340     (-1.492,-24.233) (-10.644,-40.889) (-0.701,-7.091) 13.1456  20.127  24.1784  13.2805  
392      2.18552 -27.09038 -43.76567  -9.17564  -1.50201  -8.57345     (-1.502,-24.221) (-10.678,-40.897) (-0.684,-7.071) 13.169  20.1419  24.2131  13.3102  
393      2.17801 -27.05404 -43.74828  -9.19946  -1.51190  -8.56351     (-1.512,-24.210) (-10.711,-40.904) (-0.666,-7.052) 13.1924  20.157  24.2479  13.3399  
394      2.17050 -27.01769 -43.73088  -9.22328  -1.52178  -8.55356     (-1.522,-24.198) (-10.745,-40.912) (-0.649,-7.032) 13.216  20.1722  24.2829  13.3697  
395      2.16299 -26.98135 -43.71349  -9.24710  -1.53166  -8.54361     (-1.532,-24.187) (-10.779,-40.919) (-0.631,-7.012) 13.2397  20.1875  24.318  13.3996  
396      2.15548 -26.94501 -43.69610  -9.27093  -1.54155  -8.53366     (-1.542,-24.176) (-10.812,-40.927) (-0.614,-6.992) 13.2635  20.2029  24.3532  13.4296  
397      2.14797 -26.90866 -43.67871  -9.29475  -1.55143  -8.52372     (-1.551,-24.164) (-10.846,-40.934) (-0.597,-6.972) 13.2875  20.2185  24.3886  13.4597  
398      2.14047 -26.87232 -43.66131  -9.31857  -1.56131  -8.51377     (-1.561,-24.153) (-10.880,-40.942) (-0.579,-6.952) 13.3115  20.2343  24.4241  13.4899  
399      2.13296 -26.83598 -43.64392  -9.34239  -1.57120  -8.50382     (-1.571,-24.141) (-10.914,-40.949) (-0.562,-6.933) 13.3357  20.2501  24.4597  13.5201  
400      2.12545 -26.79963 -43.62653  -9.36622  -1.58108  -8.49387     (-1.581,-24.130) (-10.947,-40.957) (-0.544,-6.913) 13.36  20.2662  24.4954  13.5505  
401      2.11794 -26.76329 -43.60914  -9.39004  -1.59097  -8.48393     (-1.591,-24.118) (-10.981,-40.964) (-0.527,-6.893) 13.3844  20.2823  24.5312  13.5809  
402      2.11043 -26.72695 -43.59174  -9.41386  -1.60085  -8.47398     (-1.601,-24.107) (-11.015,-40.972) (-0.510,-6.873) 13.4089  20.2986  24.5672  13.6115  
403      2.10292 -26.69060 -43.57435  -9.43768  -1.61073  -8.46403     (-1.611,-24.095) (-11.048,-40.979) (-0.492,-6.853) 13.4336  20.315  24.6032  13.6421  
404      2.09541 -26.65426 -43.55696  -9.46151  -1.62062  -8.45408     (-1.621,-24.084) (-11.082,-40.987) (-0.475,-6.833) 13.4583  20.3316  24.6394  13.6728  
405      2.08790 -26.61792 -43.53956  -9.48533  -1.63050  -8.44413     (-1.631,-24.073) (-11.116,-40.994) (-0.457,-6.814) 13.4831  20.3483  24.6757  13.7036  
406      2.08039 -26.58157 -43.52217  -9.50915  -1.64038  -8.43419     (-1.640,-24.061) (-11.150,-41.002) (-0.440,-6.794) 13.5081  20.3652  24.7122  13.7345  
407      2.07288 -26.54523 -43.50478  -9.53298  -1.65027  -8.42424     (-1.650,-24.050) (-11.183,-41.009) (-0.423,-6.774) 13.5332  20.3822  24.7487  13.7654  
408      2.06538 -26.50889 -43.48739  -9.55680  -1.66015  -8.41429     (-1.660,-24.038) (-11.217,-41.017) (-0.405,-6.754) 13.5584  20.3993  24.7854  13.7965  
409      2.05787 -26.47254 -43.46999  -9.58062  -1.67003  -8.40434     (-1.670,-24.027) (-11.251,-41.024) (-0.388,-6.734) 13.5837  20.4165  24.8222  13.8276  
410      2.05036 -26.43620 -43.45260  -9.60444  -1.67992  -8.39440     (-1.680,-24.015) (-11.284,-41.032) (-0.370,-6.714) 13.6091  20.4339  24.8591  13.8588  
411      2.04285 -26.39986 -43.43521  -9.62827  -1.68980  -8.38445     (-1.690,-24.004) (-11.318,-41.039) (-0.353,-6.695) 13.6346  20.4515  24.8961  13.8901  
412      2.03534 -26.36351 -43.41782  -9.65209  -1.69969  -8.37450     (-1.700,-23.993) (-11.352,-41.047) (-0.336,-6.675) 13.6602  20.4691  24.9332  13.9214  
413      2.02783 -26.32717 -43.40042  -9.67591  -1.70957  -8.36455     (-1.710,-23.981) (-11.385,-41.054) (-0.318,-6.655) 13.6859  20.4869  24.9705  13.9529  
414      2.02032 -26.29083 -43.38303  -9.69973  -1.71945  -8.35461     (-1.719,-23.970) (-11.419,-41.062) (-0.301,-6.635) 13.7117  20.5049  25.0078  13.9844  
415      2.01281 -26.25448 -43.36564  -9.72356  -1.72934  -8.34466     (-1.729,-23.958) (-11.453,-41.069) (-0.283,-6.615) 13.7377  20.523  25.0453  14.0161  
416      2.00530 -26.21814 -43.34825  -9.74738  -1.73922  -8.33471     (-1.739,-23.947) (-11.487,-41.077) (-0.266,-6.595) 13.7637  20.5412  25.0829  14.0477  
417      1.99780 -26.18180 -43.33085  -9.77120  -1.74910  -8.32476     (-1.749,-23.935) (-11.520,-41.084) (-0.249,-6.576) 13.7899  20.5595  25.1206  14.0795  
418      1.99029 -26.14546 -43.31346  -9.79502  -1.75899  -8.31482     (-1.759,-23.924) (-11.554,-41.092) (-0.231,-6.556) 13.8161  20.578  25.1584  14.1114  
419      1.98278 -26.10911 -43.29607  -9.81885  -1.76887  -8.30487     (-1.769,-23.912) (-11.588,-41.099) (-0.214,-6.536) 13.8424  20.5966  25.1964  14.1433  
420      1.97527 -26.07277 -43.27867  -9.84267  -1.77876  -8.29492     (-1.779,-23.901) (-11.621,-41.107) (-0.197,-6.516) 13.8689  20.6153  25.2344  14.1753  
421      1.96776 -26.03643 -43.26128  -9.86649  -1.78864  -8.28497     (-1.789,-23.890) (-11.655,-41.114) (-0.179,-6.496) 13.8955  20.6342  25.2725  14.2074  
422      1.96025 -26.00008 -43.24389  -9.89031  -1.79852  -8.27503     (-1.799,-23.878) (-11.689,-41.122) (-0.162,-6.477) 13.9221  20.6532  25.3108  14.2395  
423      1.95274 -25.96374 -43.22650  -9.91414  -1.80841  -8.26508     (-1.808,-23.867) (-11.723,-41.129) (-0.144,-6.457) 13.9489  20.6723  25.3492  14.2718  
424      1.94523 -25.92740 -43.20910  -9.93796  -1.81829  -8.25513     (-1.818,-23.855) (-11.756,-41.137) (-0.127,-6.437) 13.9757  20.6916  25.3876  14.3041  
425      1.93772 -25.89105 -43.19171  -9.96178  -1.82817  -8.24518     (-1.828,-23.844) (-11.790,-41.144) (-0.110,-6.417) 14.0027  20.711  25.4262  14.3365  
426      1.93021 -25.85471 -43.17432  -9.98561  -1.83806  -8.23523     (-1.838,-23.832) (-11.824,-41.152) (-0.092,-6.397) 14.0297  20.7305  25.4649  14.3689  
427      1.92271 -25.81837 -43.15693 -10.00943  -1.84794  -8.22529     (-1.848,-23.821) (-11.857,-41.159) (-0.075,-6.377) 14.0569  20.7502  25.5037  14.4015  
428      1.91520 -25.78202 -43.13953 -10.03325  -1.85783  -8.21534     (-1.858,-23.809) (-11.891,-41.167) (-0.057,-6.358) 14.0842  20.7699  25.5426  14.4341  
429      1.90769 -25.74568 -43.12214 -10.05707  -1.86771  -8.20539     (-1.868,-23.798) (-11.925,-41.174) (-0.040,-6.338) 14.1115  20.7899  25.5817  14.4668  
430      1.90018 -25.70934 -43.10475 -10.08090  -1.87759  -8.19544     (-1.878,-23.787) (-11.958,-41.182) (-0.023,-6.318) 14.1389  20.8099  25.6208  14.4995  
431      1.89267 -25.67299 -43.08735 -10.10472  -1.88748  -8.18550     (-1.887,-23.775) (-11.992,-41.189) (-0.005,-6.298) 14.1665  20.8301  25.66  14.5323  
432      1.88516 -25.63665 -43.06996 -10.12854  -1.89736  -8.17555     (-1.885,-12.014) (-23.751,-41.185) (-0.012,-6.290) 14.552  20.8504  25.6825  26.5847  
433      1.87765 -25.60031 -43.05257 -10.15236  -1.90724  -8.16560     (-1.878,-12.030) (-23.723,-41.175) (-0.030,-6.288) 14.566  20.8708  25.6979  26.5467  
434      1.87014 -25.56396 -43.03518 -10.17619  -1.91713  -8.15565     (-1.870,-12.046) (-23.694,-41.165) (-0.047,-6.286) 14.5801  20.8914  25.7134  26.5087  
435      1.86263 -25.52762 -43.01778 -10.20001  -1.92701  -8.14571     (-1.863,-12.063) (-23.665,-41.155) (-0.064,-6.283) 14.5944  20.912  25.7291  26.4707  
436      1.85513 -25.49128 -43.00039 -10.22383  -1.93690  -8.13576     (-1.855,-12.079) (-23.636,-41.145) (-0.082,-6.281) 14.6087  20.9329  25.7449  26.4328  
437      1.84762 -25.45493 -42.98300 -10.24765  -1.94678  -8.12581     (-1.848,-12.095) (-23.607,-41.135) (-0.099,-6.278) 14.6231  20.9538  25.7609  26.3948  
438      1.84011 -25.41859 -42.96561 -10.27148  -1.95666  -8.11586     (-1.840,-12.112) (-23.578,-41.125) (-0.117,-6.276) 14.6376  20.9749  25.777  26.3568  
439      1.83260 -25.38225 -42.94821 -10.29530  -1.96655  -8.10592     (-1.833,-12.128) (-23.550,-41.116) (-0.134,-6.273) 14.6522  20.996  25.7933  26.3189  
440      1.82509 -25.34590 -42.93082 -10.31912  -1.97643  -8.09597     (-1.825,-12.144) (-23.521,-41.106) (-0.151,-6.271) 14.6669  21.0174  25.8096  26.2809  
441      1.81758 -25.30956 -42.91343 -10.34295  -1.98631  -8.08602     (-1.818,-12.161) (-23.492,-41.096) (-0.169,-6.268) 14.6817  21.0388  25.8262  26.243  
442      1.81007 -25.27322 -42.89604 -10.36677  -1.99620  -8.07607     (-1.810,-12.177) (-23.463,-41.086) (-0.186,-6.266) 14.6966  21.0604  25.8429  26.205  
443      1.80256 -25.23687 -42.87864 -10.39059  -2.00608  -8.06613     (-1.803,-12.193) (-23.434,-41.076) (-0.204,-6.264) 14.7116  21.082  25.8597  26.1671  
444      1.79505 -25.20053 -42.86125 -10.41441  -2.01597  -8.05618     (-1.795,-12.209) (-23.405,-41.066) (-0.221,-6.261) 14.7266  21.1039  25.8766  26.1292  
445      1.78754 -25.16419 -42.84386 -10.43824  -2.02585  -8.04623     (-1.788,-12.226) (-23.377,-41.056) (-0.238,-6.259) 14.7418  21.1258  25.8937  26.0912  
446      1.78004 -25.12784 -42.82646 -10.46206  -2.03573  -8.03628     (-1.780,-12.242) (-23.348,-41.046) (-0.256,-6.256) 14.757  21.1478  25.911  26.0533  
447      1.77253 -25.09150 -42.80907 -10.48588  -2.04562  -8.02634     (-1.773,-12.258) (-23.319,-41.037) (-0.273,-6.254) 14.7605  21.17  25.9283  26.0154  
448      1.76502 -25.05516 -42.79168 -10.50970  -2.05550  -8.01639     (-1.765,-12.275) (-23.290,-41.027) (-0.290,-6.251) 14.7561  21.1923  25.9459  25.9775  
449      1.75751 -25.01881 -42.77429 -10.53353  -2.06538  -8.00644     (-1.758,-12.291) (-23.261,-41.017) (-0.308,-6.249) 14.7518  21.2148  25.9635  25.9396  
450      1.75000 -24.98247 -42.75689 -10.55735  -2.07527  -7.99649     (-1.750,-12.307) (-23.232,-41.007) (-0.325,-6.246) 14.7477  21.2373  25.9813  25.9016  
451      1.74249 -24.94613 -42.73950 -10.58117  -2.08515  -7.98654     (-1.742,-12.324) (-23.204,-40.997) (-0.343,-6.244) 14.7436  21.26  25.9993  25.8637  
452      1.73498 -24.90978 -42.72211 -10.60499  -2.09504  -7.97660     (-1.735,-12.340) (-23.175,-40.987) (-0.360,-6.242) 14.7396  21.2827  26.0174  25.8258  
453      1.72747 -24.87344 -42.70472 -10.62882  -2.10492  -7.96665     (-1.727,-12.356) (-23.146,-40.977) (-0.377,-6.239) 14.7358  21.3057  26.0356  25.788  
454      1.71996 -24.83710 -42.68732 -10.65264  -2.11480  -7.95670     (-1.720,-12.373) (-23.117,-40.967) (-0.395,-6.237) 14.732  21.3287  26.054  25.7501  
455      1.71246 -24.80075 -42.66993 -10.67646  -2.12469  -7.94675     (-1.712,-12.389) (-23.088,-40.957) (-0.412,-6.234) 14.7283  21.3518  26.0725  25.7122  
