Fol_2018-05-09.12_26_55.1_6.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
303      6.49044 -36.26031 -36.27109  -8.58493 -11.53037  -7.51726     (-6.490,-15.075) (-29.770,-29.781) (-5.040,-1.027) 16.014  29.3144  25.201  31.8062  
304      6.47647 -36.20968 -36.22974  -8.62057 -11.55775  -7.51402     (-6.476,-15.097) (-29.733,-29.753) (-5.081,-1.038) 16.0401  29.3908  25.2431  31.7612  
305      6.46249 -36.15905 -36.18839  -8.65620 -11.58513  -7.51078     (-6.462,-15.119) (-29.697,-29.726) (-5.123,-1.048) 16.0665  29.4674  25.2855  31.7162  
306      6.44852 -36.10842 -36.14703  -8.69184 -11.61251  -7.50755     (-6.449,-15.140) (-29.660,-29.699) (-5.164,-1.059) 16.0932  29.5441  25.3283  31.6714  
307      6.43455 -36.05779 -36.10568  -8.72747 -11.63989  -7.50431     (-6.435,-15.162) (-29.623,-29.671) (-5.205,-1.070) 16.1201  29.6208  25.3714  31.6266  
308      6.42058 -36.00716 -36.06433  -8.76311 -11.66727  -7.50107     (-6.421,-15.184) (-29.587,-29.644) (-5.247,-1.080) 16.1472  29.6977  25.4149  31.5819  
309      6.40660 -35.95653 -36.02298  -8.79875 -11.69465  -7.49783     (-6.407,-15.205) (-29.550,-29.616) (-5.288,-1.091) 16.1745  29.7747  25.4587  31.5373  
310      6.39263 -35.90590 -35.98162  -8.83438 -11.72203  -7.49460     (-6.393,-15.227) (-29.513,-29.589) (-5.329,-1.102) 16.2021  29.8518  25.5029  31.4927  
311      6.37866 -35.85526 -35.94027  -8.87002 -11.74941  -7.49136     (-6.379,-15.249) (-29.477,-29.562) (-5.371,-1.113) 16.23  29.929  25.5474  31.4483  
312      6.36469 -35.80463 -35.89892  -8.90565 -11.77679  -7.48812     (-6.365,-15.270) (-29.440,-29.534) (-5.412,-1.123) 16.258  30.0063  25.5922  31.4039  
313      6.35072 -35.75400 -35.85757  -8.94129 -11.80417  -7.48489     (-6.351,-15.292) (-29.403,-29.507) (-5.453,-1.134) 16.2863  30.0837  25.6374  31.3596  
314      6.33674 -35.70337 -35.81621  -8.97693 -11.83155  -7.48165     (-6.337,-15.314) (-29.367,-29.479) (-5.495,-1.145) 16.3149  30.1612  25.6829  31.3154  
315      6.32277 -35.65274 -35.77486  -9.01256 -11.85893  -7.47841     (-6.323,-15.335) (-29.330,-29.452) (-5.536,-1.156) 16.3436  30.2388  25.7287  31.2713  
316      6.30880 -35.60211 -35.73351  -9.04820 -11.88631  -7.47517     (-6.309,-15.357) (-29.293,-29.425) (-5.578,-1.166) 16.3726  30.3165  25.7749  31.2273  
317      6.29483 -35.55148 -35.69216  -9.08383 -11.91369  -7.47194     (-6.295,-15.379) (-29.257,-29.397) (-5.619,-1.177) 16.4018  30.3943  25.8214  31.1833  
318      6.28086 -35.50085 -35.65080  -9.11947 -11.94107  -7.46870     (-6.281,-15.400) (-29.220,-29.370) (-5.660,-1.188) 16.4313  30.4721  25.8683  31.1395  
319      6.26688 -35.45022 -35.60945  -9.15511 -11.96845  -7.46546     (-6.267,-15.422) (-29.183,-29.343) (-5.702,-1.199) 16.461  30.5501  25.9154  31.0957  
320      6.25291 -35.39959 -35.56810  -9.19074 -11.99583  -7.46222     (-6.253,-15.444) (-29.147,-29.315) (-5.743,-1.209) 16.4909  30.6282  25.9629  31.052  
321      6.23894 -35.34896 -35.52675  -9.22638 -12.02321  -7.45899     (-6.239,-15.465) (-29.110,-29.288) (-5.784,-1.220) 16.521  30.7064  26.0107  31.0084  
322      6.22497 -35.29833 -35.48540  -9.26201 -12.05059  -7.45575     (-6.225,-15.487) (-29.073,-29.260) (-5.826,-1.231) 16.5513  30.7847  26.0589  30.9649  
323      6.21100 -35.24770 -35.44404  -9.29765 -12.07797  -7.45251     (-6.211,-15.509) (-29.037,-29.233) (-5.867,-1.242) 16.5819  30.863  26.1074  30.9215  
324      6.19702 -35.19707 -35.40269  -9.33329 -12.10535  -7.44927     (-6.197,-15.530) (-29.000,-29.206) (-5.908,-1.252) 16.6127  30.9415  26.1562  30.8781  
325      6.18305 -35.14644 -35.36134  -9.36892 -12.13273  -7.44604     (-6.183,-15.552) (-28.963,-29.178) (-5.950,-1.263) 16.6437  31.02  26.2053  30.8349  
326      6.16908 -35.09580 -35.31999  -9.40456 -12.16011  -7.44280     (-6.169,-15.574) (-28.927,-29.151) (-5.991,-1.274) 16.6749  31.0987  26.2547  30.7917  
327      6.15511 -35.04517 -35.27863  -9.44019 -12.18749  -7.43956     (-6.155,-15.595) (-28.890,-29.124) (-6.032,-1.284) 16.7063  31.1774  26.3045  30.7486  
328      6.14113 -34.99454 -35.23728  -9.47583 -12.21487  -7.43632     (-6.141,-15.617) (-28.853,-29.096) (-6.074,-1.295) 16.738  31.2563  26.3546  30.7056  
329      6.12716 -34.94391 -35.19593  -9.51147 -12.24225  -7.43309     (-6.127,-15.639) (-28.817,-29.069) (-6.115,-1.306) 16.7698  31.3352  26.405  30.6627  
330      6.11319 -34.89328 -35.15458  -9.54710 -12.26963  -7.42985     (-6.113,-15.660) (-28.780,-29.041) (-6.156,-1.317) 16.8019  31.4142  26.4441  30.6199  
331      6.09922 -34.84265 -35.11322  -9.58274 -12.29701  -7.42661     (-6.099,-15.682) (-28.743,-29.014) (-6.198,-1.327) 16.8342  31.4933  26.3892  30.5772  
332      6.08525 -34.79202 -35.07187  -9.61837 -12.32439  -7.42337     (-6.085,-15.704) (-28.707,-28.987) (-6.239,-1.338) 16.8667  31.5725  26.3353  30.5346  
333      6.07127 -34.74139 -35.03052  -9.65401 -12.35178  -7.42014     (-6.071,-15.725) (-28.670,-28.959) (-6.281,-1.349) 16.8994  31.6517  26.2822  30.492  
334      6.05730 -34.69076 -34.98917  -9.68965 -12.37916  -7.41690     (-6.057,-15.747) (-28.633,-28.932) (-6.322,-1.360) 16.9323  31.7311  26.2301  30.4496  
335      6.04333 -34.64013 -34.94781  -9.72528 -12.40654  -7.41366     (-6.043,-15.769) (-28.597,-28.904) (-6.363,-1.370) 16.9654  31.8105  26.1789  30.4072  
336      6.02936 -34.58950 -34.90646  -9.76092 -12.43392  -7.41043     (-6.029,-15.790) (-28.560,-28.877) (-6.405,-1.381) 16.9988  31.89  26.1286  30.3649  
337      6.01539 -34.53887 -34.86511  -9.79655 -12.46130  -7.40719     (-6.015,-15.812) (-28.523,-28.850) (-6.446,-1.392) 17.0323  31.9696  26.0792  30.3228  
338      6.00141 -34.48824 -34.82376  -9.83219 -12.48868  -7.40395     (-6.001,-15.834) (-28.487,-28.822) (-6.487,-1.403) 17.066  32.0493  26.0308  30.2807  
339      5.98744 -34.43761 -34.78241  -9.86783 -12.51606  -7.40071     (-5.987,-15.855) (-28.450,-28.795) (-6.529,-1.413) 17.1  32.1291  25.9833  30.2387  
340      5.97347 -34.38698 -34.74105  -9.90346 -12.54344  -7.39748     (-5.973,-15.877) (-28.414,-28.768) (-6.570,-1.424) 17.1341  32.209  25.9368  30.1968  
341      5.95950 -34.33634 -34.69970  -9.93910 -12.57082  -7.39424     (-5.959,-15.899) (-28.377,-28.740) (-6.611,-1.435) 17.1684  32.2889  25.8913  30.155  
342      5.94553 -34.28571 -34.65835  -9.97473 -12.59820  -7.39100     (-5.946,-15.920) (-28.340,-28.713) (-6.653,-1.445) 17.203  32.3689  25.8467  30.1133  
343      5.93155 -34.23508 -34.61700 -10.01037 -12.62558  -7.38776     (-5.932,-15.942) (-28.304,-28.685) (-6.694,-1.456) 17.2377  32.449  25.8032  30.0717  
344      5.91758 -34.18445 -34.57564 -10.04601 -12.65296  -7.38453     (-5.918,-15.964) (-28.267,-28.658) (-6.735,-1.467) 17.2726  32.5292  25.7607  30.0302  
345      5.90361 -34.13382 -34.53429 -10.08164 -12.68034  -7.38129     (-5.904,-15.985) (-28.230,-28.631) (-6.777,-1.478) 17.3077  32.6095  25.7191  29.9887  
346      5.88964 -34.08319 -34.49294 -10.11728 -12.70772  -7.37805     (-5.890,-16.007) (-28.194,-28.603) (-6.818,-1.488) 17.343  32.6898  25.6786  29.9474  
347      5.87566 -34.03256 -34.45159 -10.15291 -12.73510  -7.37481     (-5.876,-16.029) (-28.157,-28.576) (-6.859,-1.499) 17.3785  32.7702  25.6392  29.9062  
348      5.86169 -33.98193 -34.41023 -10.18855 -12.76248  -7.37158     (-5.862,-16.050) (-28.120,-28.549) (-6.901,-1.510) 17.4142  32.8507  25.6008  29.8651  
349      5.84772 -33.93130 -34.36888 -10.22419 -12.78986  -7.36834     (-5.848,-16.072) (-28.084,-28.521) (-6.942,-1.521) 17.4501  32.9313  25.5635  29.824  
350      5.83375 -33.88067 -34.32753 -10.25982 -12.81724  -7.36510     (-5.834,-16.094) (-28.047,-28.494) (-6.983,-1.531) 17.4862  33.012  25.5273  29.7831  
351      5.81978 -33.83004 -34.28618 -10.29546 -12.84462  -7.36186     (-5.820,-16.115) (-28.010,-28.466) (-7.025,-1.542) 17.5224  33.0927  25.4922  29.7422  
352      5.80580 -33.77941 -34.24482 -10.33109 -12.87200  -7.35863     (-5.806,-16.137) (-27.974,-28.439) (-7.066,-1.553) 17.5589  33.1735  25.4581  29.7015  
353      5.79183 -33.72878 -34.20347 -10.36673 -12.89938  -7.35539     (-5.792,-16.159) (-27.937,-28.412) (-7.108,-1.564) 17.5955  33.1281  25.4253  29.6609  
354      5.77786 -33.67815 -34.16212 -10.40237 -12.92676  -7.35215     (-5.778,-16.180) (-27.900,-28.384) (-7.149,-1.574) 17.6323  33.0619  25.3935  29.6203  
355      5.76389 -33.62752 -34.12077 -10.43800 -12.95414  -7.34892     (-5.764,-16.202) (-27.864,-28.357) (-7.190,-1.585) 17.6693  32.9887  25.3629  29.5799  
356      5.74992 -33.57688 -34.07941 -10.47364 -12.98152  -7.34568     (-5.750,-16.224) (-27.827,-28.329) (-7.232,-1.596) 17.7065  32.9128  25.3335  29.5395  
357      5.73594 -33.52625 -34.03806 -10.50927 -13.00890  -7.34244     (-5.736,-16.245) (-27.790,-28.302) (-7.273,-1.606) 17.7439  32.8371  25.3053  29.4993  
358      5.72197 -33.47562 -33.99671 -10.54491 -13.03628  -7.33920     (-5.722,-16.267) (-27.754,-28.275) (-7.314,-1.617) 17.7814  32.7616  25.2783  29.4591  
359      5.70800 -33.42499 -33.95536 -10.58055 -13.06366  -7.33597     (-5.708,-16.289) (-27.717,-28.247) (-7.356,-1.628) 17.8191  32.6865  25.2525  29.4191  
360      5.69403 -33.37436 -33.91401 -10.61618 -13.09104  -7.33273     (-5.694,-16.310) (-27.680,-28.220) (-7.397,-1.639) 17.857  32.6115  25.228  29.3791  
361      5.68006 -33.32373 -33.87265 -10.65182 -13.11842  -7.32949     (-5.680,-16.332) (-27.644,-28.193) (-7.438,-1.649) 17.8951  32.5369  25.2047  29.3393  
362      5.66608 -33.27310 -33.83130 -10.68745 -13.14580  -7.32625     (-5.666,-16.354) (-27.607,-28.165) (-7.480,-1.660) 17.9333  32.4625  25.1827  29.2996  
363      5.65211 -33.22247 -33.78995 -10.72309 -13.17318  -7.32302     (-5.652,-16.375) (-27.570,-28.138) (-7.521,-1.671) 17.9717  32.3884  25.162  29.2599  
364      5.63814 -33.17184 -33.74860 -10.75873 -13.20056  -7.31978     (-5.638,-16.397) (-27.534,-28.110) (-7.562,-1.682) 18.0103  32.3145  25.1426  29.2204  
365      5.62417 -33.12121 -33.70724 -10.79436 -13.22794  -7.31654     (-5.624,-16.419) (-27.497,-28.083) (-7.604,-1.692) 18.0491  32.2409  25.1246  29.181  
366      5.61019 -33.07058 -33.66589 -10.83000 -13.25532  -7.31330     (-5.610,-16.440) (-27.460,-28.056) (-7.645,-1.703) 18.088  32.1676  25.1079  29.1416  
367      5.59622 -33.01995 -33.62454 -10.86563 -13.28270  -7.31007     (-5.596,-16.462) (-27.424,-28.028) (-7.686,-1.714) 18.1271  32.0945  25.0926  29.1024  
368      5.58225 -32.96932 -33.58319 -10.90127 -13.31008  -7.30683     (-5.582,-16.484) (-27.387,-28.001) (-7.728,-1.725) 18.1664  32.0217  25.0787  29.0633  
369      5.56828 -32.91869 -33.54183 -10.93691 -13.33747  -7.30359     (-5.568,-16.505) (-27.350,-27.974) (-7.769,-1.735) 18.2058  31.9492  25.0663  29.0243  
370      5.55431 -32.86806 -33.50048 -10.97254 -13.36485  -7.30035     (-5.554,-16.527) (-27.314,-27.946) (-7.811,-1.746) 18.2454  31.8769  25.0552  28.9854  
371      5.54033 -32.81743 -33.45913 -11.00818 -13.39223  -7.29712     (-5.540,-16.549) (-27.277,-27.919) (-7.852,-1.757) 18.2852  31.8049  25.0457  28.9466  
372      5.52636 -32.76679 -33.41778 -11.04381 -13.41961  -7.29388     (-5.526,-16.570) (-27.240,-27.891) (-7.893,-1.768) 18.3251  31.7331  25.0376  28.9079  
373      5.51239 -32.71616 -33.37642 -11.07945 -13.44699  -7.29064     (-5.512,-16.592) (-27.204,-27.864) (-7.935,-1.778) 18.3652  31.6617  25.031  28.8693  
374      5.49842 -32.66553 -33.33507 -11.11509 -13.47437  -7.28740     (-5.498,-16.614) (-27.167,-27.837) (-7.976,-1.789) 18.4055  31.5904  25.026  28.8308  
375      5.48445 -32.61490 -33.29372 -11.15072 -13.50175  -7.28417     (-5.484,-16.635) (-27.130,-27.809) (-8.017,-1.800) 18.4459  31.5195  25.0225  28.7924  
376      5.47047 -32.56427 -33.25237 -11.18636 -13.52913  -7.28093     (-5.470,-16.657) (-27.094,-27.782) (-8.059,-1.810) 18.4865  31.4488  25.0206  28.7542  
377      5.45650 -32.51364 -33.21101 -11.22199 -13.55651  -7.27769     (-5.457,-16.678) (-27.057,-27.755) (-8.100,-1.821) 18.5272  31.3784  25.0203  28.716  
378      5.44253 -32.46301 -33.16966 -11.25763 -13.58389  -7.27446     (-5.443,-16.700) (-27.020,-27.727) (-8.141,-1.832) 18.5681  31.3082  25.0216  28.678  
379      5.42856 -32.41238 -33.12831 -11.29327 -13.61127  -7.27122     (-5.429,-16.722) (-26.984,-27.700) (-8.183,-1.843) 18.6091  31.2383  25.0246  28.64  
380      5.41459 -32.36175 -33.08696 -11.32890 -13.63865  -7.26798     (-5.415,-16.743) (-26.947,-27.672) (-8.224,-1.853) 18.6503  31.1687  25.0292  28.6022  
381      5.40061 -32.31112 -33.04561 -11.36454 -13.66603  -7.26474     (-5.401,-16.765) (-26.911,-27.645) (-8.265,-1.864) 18.6917  31.0993  25.0355  28.5645  
382      5.38664 -32.26049 -33.00425 -11.40017 -13.69341  -7.26151     (-5.387,-16.787) (-26.874,-27.618) (-8.307,-1.875) 18.7332  31.0302  25.0436  28.5269  
383      5.37267 -32.20986 -32.96290 -11.43581 -13.72079  -7.25827     (-5.373,-16.808) (-26.837,-27.590) (-8.348,-1.886) 18.7749  30.9613  25.0533  28.4894  
384      5.35870 -32.15923 -32.92155 -11.47145 -13.74817  -7.25503     (-5.359,-16.830) (-26.801,-27.563) (-8.389,-1.896) 18.8167  30.8928  25.0649  28.452  
385      5.34472 -32.10860 -32.88020 -11.50708 -13.77555  -7.25179     (-5.345,-16.852) (-26.764,-27.535) (-8.431,-1.907) 18.8586  30.8244  25.0782  28.4147  
386      5.33075 -32.05797 -32.83884 -11.54272 -13.80293  -7.24856     (-5.331,-16.873) (-26.727,-27.508) (-8.472,-1.918) 18.9007  30.7564  25.0933  28.3776  
387      5.31678 -32.00733 -32.79749 -11.57835 -13.83031  -7.24532     (-5.317,-16.895) (-26.691,-27.481) (-8.514,-1.929) 18.943  30.6886  25.1102  28.3405  
388      5.30281 -31.95670 -32.75614 -11.61399 -13.85769  -7.24208     (-5.303,-16.917) (-26.654,-27.453) (-8.555,-1.939) 18.9854  30.6211  25.129  28.3036  
389      5.28884 -31.90607 -32.71479 -11.64963 -13.88507  -7.23884     (-5.289,-16.938) (-26.617,-27.426) (-8.596,-1.950) 19.028  30.5538  25.1496  28.2668  
390      5.27486 -31.85544 -32.67343 -11.68526 -13.91245  -7.23561     (-5.275,-16.960) (-26.581,-27.399) (-8.638,-1.961) 19.0707  30.4868  25.1721  28.2301  
391      5.26089 -31.80481 -32.63208 -11.72090 -13.93983  -7.23237     (-5.261,-16.982) (-26.544,-27.371) (-8.679,-1.971) 19.1135  30.4201  25.1966  28.1935  
392      5.24692 -31.75418 -32.59073 -11.75653 -13.96721  -7.22913     (-5.247,-17.003) (-26.507,-27.344) (-8.720,-1.982) 19.1565  30.3536  25.2229  28.157  
393      5.23295 -31.70355 -32.54938 -11.79217 -13.99459  -7.22589     (-5.233,-17.025) (-26.471,-27.316) (-8.762,-1.993) 19.1996  30.2874  25.2512  28.1207  
394      5.21898 -31.65292 -32.50802 -11.82781 -14.02197  -7.22266     (-5.219,-17.047) (-26.434,-27.289) (-8.803,-2.004) 19.2429  30.2214  25.2814  28.0844  
395      5.20500 -31.60229 -32.46667 -11.86344 -14.04935  -7.21942     (-5.205,-17.068) (-26.397,-27.262) (-8.844,-2.014) 19.2863  30.1558  25.3136  28.0483  
396      5.19103 -31.55166 -32.42532 -11.89908 -14.07673  -7.21618     (-5.191,-17.090) (-26.361,-27.234) (-8.886,-2.025) 19.3299  30.0903  25.3477  28.0123  
397      5.17706 -31.50103 -32.38397 -11.93471 -14.10411  -7.21295     (-5.177,-17.112) (-26.324,-27.207) (-8.927,-2.036) 19.3736  30.0252  25.3839  27.9764  
398      5.16309 -31.45040 -32.34262 -11.97035 -14.13149  -7.20971     (-5.163,-17.133) (-26.287,-27.180) (-8.968,-2.047) 19.4174  29.9603  25.422  27.9406  
399      5.14912 -31.39977 -32.30126 -12.00599 -14.15887  -7.20647     (-5.149,-17.155) (-26.251,-27.152) (-9.010,-2.057) 19.4614  29.8957  25.4622  27.905  
400      5.13514 -31.34914 -32.25991 -12.04162 -14.18625  -7.20323     (-5.135,-17.177) (-26.214,-27.125) (-9.051,-2.068) 19.5055  29.833  25.5044  27.8695  
401      5.12117 -31.29851 -32.21856 -12.07726 -14.21363  -7.20000     (-5.121,-17.198) (-26.177,-27.097) (-9.092,-2.079) 19.5497  29.7812  25.5486  27.834  
402      5.10720 -31.24787 -32.17721 -12.11289 -14.24101  -7.19676     (-5.107,-17.220) (-26.141,-27.070) (-9.134,-2.090) 19.5941  29.7298  25.5949  27.7987  
403      5.09323 -31.19724 -32.13585 -12.14853 -14.26839  -7.19352     (-5.093,-17.242) (-26.104,-27.043) (-9.175,-2.100) 19.6386  29.6787  25.6432  27.7636  
404      5.07926 -31.14661 -32.09450 -12.18417 -14.29577  -7.19028     (-5.079,-17.263) (-26.067,-27.015) (-9.217,-2.111) 19.6832  29.628  25.6936  27.7285  
405      5.06528 -31.09598 -32.05315 -12.21980 -14.32315  -7.18705     (-5.065,-17.285) (-26.031,-26.988) (-9.258,-2.122) 19.728  29.5776  25.746  27.6936  
406      5.05131 -31.04535 -32.01180 -12.25544 -14.35054  -7.18381     (-5.051,-17.307) (-25.994,-26.960) (-9.299,-2.132) 19.7729  29.5275  25.8005  27.6588  
407      5.03734 -30.99472 -31.97044 -12.29107 -14.37792  -7.18057     (-5.037,-17.328) (-25.957,-26.933) (-9.341,-2.143) 19.8179  29.4779  25.8571  27.6241  
408      5.02337 -30.94409 -31.92909 -12.32671 -14.40530  -7.17733     (-5.023,-17.350) (-25.921,-26.906) (-9.382,-2.154) 19.8631  29.4285  25.9157  27.5895  
409      5.00939 -30.89346 -31.88774 -12.36235 -14.43268  -7.17410     (-5.009,-17.372) (-25.884,-26.878) (-9.423,-2.165) 19.9084  29.3795  25.9763  27.5551  
410      4.99542 -30.84283 -31.84639 -12.39798 -14.46006  -7.17086     (-4.995,-17.393) (-25.847,-26.851) (-9.465,-2.175) 19.9538  29.3309  26.039  27.5207  
411      4.98145 -30.79220 -31.80503 -12.43362 -14.48744  -7.16762     (-4.981,-17.415) (-25.811,-26.824) (-9.506,-2.186) 19.9993  29.2826  26.1037  27.4865  
412      4.96748 -30.74157 -31.76368 -12.46925 -14.51482  -7.16438     (-4.967,-17.437) (-25.774,-26.796) (-9.547,-2.197) 20.045  29.2347  26.1705  27.4525  
413      4.95351 -30.69094 -31.72233 -12.50489 -14.54220  -7.16115     (-4.954,-17.458) (-25.737,-26.769) (-9.589,-2.208) 20.0907  29.1871  26.2393  27.4185  
414      4.93953 -30.64031 -31.68098 -12.54053 -14.56958  -7.15791     (-4.940,-17.480) (-25.701,-26.741) (-9.630,-2.218) 20.1367  29.1399  26.3101  27.3847  
415      4.92556 -30.58968 -31.63962 -12.57616 -14.59696  -7.15467     (-4.926,-17.502) (-25.664,-26.714) (-9.671,-2.229) 20.1827  29.0931  26.3829  27.351  
416      4.91159 -30.53905 -31.59827 -12.61180 -14.62434  -7.15143     (-4.912,-17.523) (-25.627,-26.687) (-9.713,-2.240) 20.2288  29.0467  26.4577  27.3174  
417      4.89762 -30.48841 -31.55692 -12.64743 -14.65172  -7.14820     (-4.898,-17.545) (-25.591,-26.659) (-9.754,-2.251) 20.2751  29.0006  26.5345  27.284  
418      4.88365 -30.43778 -31.51557 -12.68307 -14.67910  -7.14496     (-4.884,-17.567) (-25.554,-26.632) (-9.795,-2.261) 20.3215  28.9548  26.6132  27.2507  
419      4.86967 -30.38715 -31.47422 -12.71871 -14.70648  -7.14172     (-4.870,-17.588) (-25.517,-26.605) (-9.837,-2.272) 20.368  28.9095  26.6939  27.2175  
420      4.85570 -30.33652 -31.43286 -12.75434 -14.73386  -7.13849     (-4.856,-17.610) (-25.481,-26.577) (-9.878,-2.283) 20.4147  28.8645  26.7765  27.1844  
421      4.84173 -30.28589 -31.39151 -12.78998 -14.76124  -7.13525     (-4.842,-17.632) (-25.444,-26.550) (-9.920,-2.294) 20.4614  28.8199  26.8504  27.1515  
422      4.82776 -30.23526 -31.35016 -12.82561 -14.78862  -7.13201     (-4.828,-17.653) (-25.408,-26.522) (-9.961,-2.304) 20.5083  28.7757  26.9123  27.1187  
423      4.81379 -30.18463 -31.30881 -12.86125 -14.81600  -7.12877     (-4.814,-17.675) (-25.371,-26.495) (-10.002,-2.315) 20.5553  28.7318  26.9762  27.086  
424      4.79981 -30.13400 -31.26745 -12.89689 -14.84338  -7.12554     (-4.800,-17.697) (-25.334,-26.468) (-10.044,-2.326) 20.6024  28.6883  27.0419  27.0535  
425      4.78584 -30.08337 -31.22610 -12.93252 -14.87076  -7.12230     (-4.786,-17.718) (-25.298,-26.440) (-10.085,-2.336) 20.6496  28.6452  27.1096  27.0211  
426      4.77187 -30.03274 -31.18475 -12.96816 -14.89814  -7.11906     (-4.772,-17.740) (-25.261,-26.413) (-10.126,-2.347) 20.6969  28.6025  27.1791  26.9888  
427      4.75790 -29.98211 -31.14340 -13.00379 -14.92552  -7.11582     (-4.758,-17.762) (-25.224,-26.385) (-10.168,-2.358) 20.7444  28.5602  27.2506  26.9566  
428      4.74392 -29.93148 -31.10204 -13.03943 -14.95290  -7.11259     (-4.744,-17.783) (-25.188,-26.358) (-10.209,-2.369) 20.7919  28.5183  27.324  26.9246  
429      4.72995 -29.88085 -31.06069 -13.07507 -14.98028  -7.10935     (-4.730,-17.805) (-25.151,-26.331) (-10.250,-2.379) 20.8396  28.4767  27.3992  26.8927  
430      4.71598 -29.83022 -31.01934 -13.11070 -15.00766  -7.10611     (-4.716,-17.827) (-25.114,-26.303) (-10.292,-2.390) 20.8873  28.4356  27.4763  26.861  
431      4.70201 -29.77959 -30.97799 -13.14634 -15.03504  -7.10287     (-4.702,-17.848) (-25.078,-26.276) (-10.333,-2.401) 20.9352  28.3948  27.5552  26.8293  
432      4.68804 -29.72895 -30.93663 -13.18197 -15.06242  -7.09964     (-4.688,-17.870) (-25.041,-26.249) (-10.374,-2.412) 20.9832  28.3545  27.636  26.7978  
433      4.67406 -29.67832 -30.89528 -13.21761 -15.08980  -7.09640     (-4.674,-17.892) (-25.004,-26.221) (-10.416,-2.422) 21.0313  28.3145  27.7186  26.7665  
434      4.66009 -29.62769 -30.85393 -13.25325 -15.11718  -7.09316     (-4.660,-17.913) (-24.968,-26.194) (-10.457,-2.433) 21.0795  28.2749  27.803  26.7353  
435      4.64612 -29.57706 -30.81258 -13.28888 -15.14456  -7.08992     (-4.646,-17.935) (-24.931,-26.166) (-10.498,-2.444) 21.1279  28.2357  27.8893  26.7042  
436      4.63215 -29.52643 -30.77122 -13.32452 -15.17194  -7.08669     (-4.632,-17.957) (-24.894,-26.139) (-10.540,-2.455) 21.1763  28.197  27.9773  26.6732  
437      4.61818 -29.47580 -30.72987 -13.36015 -15.19932  -7.08345     (-4.618,-17.978) (-24.858,-26.112) (-10.581,-2.465) 21.2248  28.1586  28.067  26.6424  
438      4.60420 -29.42517 -30.68852 -13.39579 -15.22670  -7.08021     (-4.604,-18.000) (-24.821,-26.084) (-10.623,-2.476) 21.2734  28.1206  28.1585  26.6118  
439      4.59023 -29.37454 -30.64717 -13.43142 -15.25408  -7.07697     (-4.590,-18.022) (-24.784,-26.057) (-10.664,-2.487) 21.3222  28.0831  28.2517  26.5812  
440      4.57626 -29.32391 -30.60582 -13.46706 -15.28146  -7.07374     (-4.576,-18.043) (-24.748,-26.030) (-10.705,-2.497) 21.371  28.0459  28.3467  26.5508  
441      4.56229 -29.27328 -30.56446 -13.50270 -15.30884  -7.07050     (-4.562,-18.065) (-24.711,-26.002) (-10.747,-2.508) 21.42  28.0091  28.4433  26.5206  
442      4.54832 -29.22265 -30.52311 -13.53833 -15.33622  -7.06726     (-4.548,-18.087) (-24.674,-25.975) (-10.788,-2.519) 21.469  27.9728  28.5415  26.4904  
443      4.53434 -29.17202 -30.48176 -13.57397 -15.36361  -7.06403     (-4.534,-18.108) (-24.638,-25.947) (-10.829,-2.530) 21.5182  27.9369  28.6414  26.4604  
444      4.52037 -29.12139 -30.44041 -13.60960 -15.39099  -7.06079     (-4.520,-18.130) (-24.601,-25.920) (-10.871,-2.540) 21.5674  27.9014  28.7429  26.4306  
445      4.50640 -29.07076 -30.39905 -13.64524 -15.41837  -7.05755     (-4.506,-18.152) (-24.564,-25.893) (-10.912,-2.551) 21.6168  27.8663  28.846  26.4009  
446      4.49243 -29.02013 -30.35770 -13.68088 -15.44575  -7.05431     (-4.492,-18.173) (-24.528,-25.865) (-10.953,-2.562) 21.6662  27.8316  28.9507  26.3713  
447      4.47845 -28.96950 -30.31635 -13.71651 -15.47313  -7.05108     (-4.478,-18.195) (-24.491,-25.838) (-10.995,-2.573) 21.7157  27.7973  29.0569  26.3419  
448      4.46448 -28.91886 -30.27500 -13.75215 -15.50051  -7.04784     (-4.464,-18.217) (-24.454,-25.811) (-11.036,-2.583) 21.7654  27.7635  29.1647  26.3126  
449      4.45051 -28.86823 -30.23364 -13.78778 -15.52789  -7.04460     (-4.451,-18.238) (-24.418,-25.783) (-11.077,-2.594) 21.8151  27.7301  29.2739  26.2835  
450      4.43654 -28.81760 -30.19229 -13.82342 -15.55527  -7.04136     (-4.437,-18.260) (-24.381,-25.756) (-11.119,-2.605) 21.865  27.6971  29.3846  26.2545  
451      4.42257 -28.76697 -30.15094 -13.85906 -15.58265  -7.03813     (-4.423,-18.282) (-24.344,-25.728) (-11.160,-2.616) 21.9149  27.6645  29.4968  26.2256  
452      4.40859 -28.71634 -30.10959 -13.89469 -15.61003  -7.03489     (-4.409,-18.303) (-24.308,-25.701) (-11.201,-2.626) 21.9649  27.6323  29.6103  26.1969  
453      4.39462 -28.66571 -30.06823 -13.93033 -15.63741  -7.03165     (-4.395,-18.325) (-24.271,-25.674) (-11.243,-2.637) 22.015  27.6006  29.7253  26.1683  
454      4.38065 -28.61508 -30.02688 -13.96596 -15.66479  -7.02841     (-4.381,-18.347) (-24.234,-25.646) (-11.284,-2.648) 22.0653  27.5693  29.8417  26.1399  
